id,rank,hit,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3074,32,Yes,Loca,Shakira Featuring Dizzee Rascal,82,0.8340000000000001,0.753,8,-3.011,1,0.0486,0.342,0.0,0.10800000000000001,0.462,113.05799999999999
3075,36,Yes,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,59,0.792,0.8079999999999999,5,-4.156000000000001,1,0.0963,0.335,0.0,0.26899999999999996,0.7090000000000001,92.064
3076,57,No,"Baby, It's Cold Outside",Glee Cast,49,0.355,0.253,0,-9.7,0,0.0266,0.9009999999999999,0.0,0.106,0.266,73.13600000000001
3077,100,No,Oh Santa!,Mariah Carey,47,0.6579999999999999,0.902,11,-4.602,1,0.174,0.0205,5.6899999999999994e-05,0.319,0.5920000000000001,78.487
3078,59,No,Welcome Christmas,Glee Cast,46,0.763,0.36,10,-9.0,1,0.0412,0.935,0.0,0.292,0.595,119.79799999999999
3079,25,Yes,Fancy,Drake Featuring T.I. & Swizz Beatz,68,0.9109999999999999,0.7070000000000001,8,-4.136,1,0.0696,0.102,0.0,0.049,0.375,94.964
3080,91,No,Strip Me,Natasha Bedingfield,45,0.701,0.693,4,-6.095,1,0.0249,0.00263,1.56e-05,0.185,0.478,108.02600000000001
3081,87,No,One In A Million,Ne-Yo,55,0.762,0.8029999999999999,11,-5.961,1,0.0364,0.12300000000000001,2.42e-06,0.32899999999999996,0.655,100.012
3082,61,No,"Bon, Bon",Pitbull,74,0.375,0.304,1,-14.52,1,0.0302,0.943,0.303,0.126,0.147,147.989
3083,22,Yes,Dog Days Are Over,Glee Cast,70,0.504,0.812,7,-5.316,1,0.0911,0.059000000000000004,0.000526,0.11900000000000001,0.319,150.11
3084,29,Yes,"Hey, Soul Sister",Glee Cast,80,0.675,0.885,1,-4.4319999999999995,0,0.0436,0.217,0.0,0.086,0.768,97.03
3085,38,Yes,(I've Had) The Time Of My Life,Glee Cast,71,0.7,0.7809999999999999,6,-8.255,0,0.0507,0.0874,0.0034200000000000003,0.059000000000000004,0.385,108.695
3086,54,No,Valerie,Glee Cast,61,0.65,0.85,9,-5.846,1,0.0307,0.00278,8.36e-06,0.0786,0.746,124.985
3087,32,Yes,Marry You,Glee Cast,74,0.62,0.8320000000000001,10,-4.848,1,0.036000000000000004,0.332,0.0,0.10400000000000001,0.48100000000000004,144.92600000000002
3088,79,No,Boots,The Killers,76,0.557,0.6759999999999999,7,-4.457,1,0.027000000000000003,0.0661,0.0,0.0871,0.6779999999999999,108.016
3089,97,No,Don't Cry For Me Argentina (Lea Michele Version),Glee Cast,39,0.21,0.218,11,-12.432,1,0.0366,0.9079999999999999,1.49e-05,0.13,0.10099999999999999,72.47399999999999
3090,18,Yes,Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,50,0.596,0.74,0,-5.5520000000000005,1,0.0486,0.007240000000000001,0.0,0.35700000000000004,0.527,88.93799999999999
3091,40,Yes,Just The Way You Are,Glee Cast,81,0.637,0.843,5,-5.412999999999999,1,0.0432,0.0151,0.0,0.0876,0.434,109.012
3092,8,Yes,Take It Off,Ke$ha,59,0.725,0.672,5,-5.353,0,0.0283,4.6200000000000005e-05,0.00225,0.11199999999999999,0.777,125.042
3093,60,No,Dark Fantasy,"Kanye West Featuring Teyana Taylor, Nicki Minaj & Bon Iver",78,0.5379999999999999,0.912,0,-4.684,0,0.129,0.0178,0.0,0.6890000000000001,0.588,154.042
3094,70,No,Show Me How You Burlesque,Christina Aguilera,54,0.753,0.708,7,-5.388999999999999,1,0.265,0.0081,0.0,0.188,0.32299999999999995,105.521
3095,21,Yes,Hot Tottie,Usher Featuring Jay-Z,52,0.654,0.866,6,-4.332,0,0.28600000000000003,0.00155,5.38e-06,0.0928,0.669,87.525
3096,8,Yes,Teenage Dream,Glee Cast,71,0.7190000000000001,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999
3097,37,Yes,Come Back Song,Darius Rucker,61,0.516,0.745,9,-5.6739999999999995,1,0.0381,0.138,0.0,0.114,0.77,177.78099999999998
3098,93,No,Crazy Beautiful Life,Ke$ha,52,0.807,0.5489999999999999,8,-4.619,1,0.0331,0.0172,7.070000000000001e-05,0.258,0.7929999999999999,105.005
3099,18,Yes,The Boys of Fall,Kenny Chesney,56,0.503,0.648,7,-6.242999999999999,1,0.027000000000000003,0.22699999999999998,0.00124,0.37799999999999995,0.39,147.942
3100,32,Yes,King Of Anything,Sara Bareilles,63,0.6759999999999999,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.00299999999999
3101,75,No,Liv Tonight,Nelly Featuring Keri Hilson,31,0.597,0.9079999999999999,8,-4.5,1,0.0937,0.00473,0.0,0.0479,0.6609999999999999,135.055
3102,55,No,Roll With It,Easton Corbin,59,0.759,0.645,0,-13.352,1,0.0276,0.07,0.0403,0.0986,0.9540000000000001,117.25399999999999
3103,86,No,Sick,New Hollow,95,0.5479999999999999,0.58,11,-7.524,0,0.121,0.10400000000000001,0.0,0.127,0.462,180.06599999999997
3104,88,No,This Ain't No Love Song,Trace Adkins,35,0.505,0.8859999999999999,4,-4.886,1,0.0597,0.0771,0.00021899999999999998,0.125,0.591,159.96
3105,76,No,What If,Jason Derulo,65,0.684,0.597,3,-5.357,0,0.0344,0.0523,0.0,0.138,0.187,132.942
3106,98,No,Turn Around (5 4 3 2 1),Flo Rida,3,0.695,0.564,3,-9.182,0,0.040999999999999995,9.4e-05,0.365,0.0493,0.768,140.013
3107,31,Yes,Start Me Up / Livin' On A Prayer,Glee Cast,46,0.5579999999999999,0.8859999999999999,6,-4.114,0,0.0367,0.129,0.0,0.337,0.5710000000000001,123.005
3108,38,Yes,Stop! In The Name Of Love / Free Your Mind,Glee Cast,41,0.648,0.767,5,-5.105,0,0.0359,0.0282,0.0,0.0357,0.6459999999999999,119.98700000000001
3109,41,Yes,One Love (People Get Ready),Glee Cast,64,0.7190000000000001,0.515,10,-9.72,1,0.348,0.0912,0.0,0.0791,0.927,76.518
3110,6,Yes,Cooler Than Me,Mike Posner,64,0.8370000000000001,0.515,7,-4.065,0,0.0793,0.10300000000000001,0.0,0.233,0.769,129.001
3111,1,Yes,California Gurls,Katy Perry Featuring Snoop Dogg,71,0.7909999999999999,0.754,0,-3.7289999999999996,1,0.0569,0.00446,0.0,0.163,0.425,125.014
3112,54,No,Marijuana,Kid Cudi,63,0.67,0.396,8,-9.767999999999999,0,0.0266,0.812,0.8220000000000001,0.249,0.544,141.016
3113,77,No,Cannibal,Ke$ha,66,0.7340000000000001,0.821,8,-4.893,1,0.0406,0.007090000000000001,0.00281,0.127,0.648,119.993
3114,92,No,Scott Mescudi Vs. The World,Kid Cudi Featuring Cee-Lo,52,0.7759999999999999,0.7170000000000001,11,-5.915,0,0.0289,0.31,0.597,0.172,0.556,108.677
3115,60,No,Holding You Down (Goin In Circles),Jazmine Sullivan,46,0.7240000000000001,0.872,8,-2.7060000000000004,0,0.14,0.08199999999999999,0.0,0.316,0.7829999999999999,95.09
3116,2,Yes,Airplanes,B.o.B Featuring Hayley Williams,77,0.66,0.867,6,-4.285,0,0.11599999999999999,0.11,0.0,0.0368,0.377,93.03299999999999
3117,47,Yes,Farmer's Daughter,Rodney Atkins,63,0.612,0.7909999999999999,6,-3.5189999999999997,1,0.0291,0.22399999999999998,0.0,0.11199999999999999,0.7859999999999999,133.977
3118,14,Yes,Misery,Maroon 5,73,0.517,0.9059999999999999,1,-3.677,1,0.0735,0.0027199999999999998,9.26e-06,0.113,0.731,172.977
3119,70,No,Get Back Up,T.I. Featuring Chris Brown,69,0.7040000000000001,0.713,7,-3.411,1,0.0719,0.0142,0.0,0.23800000000000002,0.5920000000000001,99.301
3120,67,No,Toot It And Boot It,YG,64,0.7959999999999999,0.505,7,-9.529,1,0.1,0.17,0.0,0.106,0.263,95.00299999999999
3121,30,Yes,If I Had You,Adam Lambert,57,0.648,0.9079999999999999,4,-4.251,0,0.10800000000000001,0.0113,0.0,0.374,0.7929999999999999,131.14700000000002
3122,87,No,Double Vision,3OH!3,64,0.705,0.8059999999999999,0,-4.83,1,0.0814,0.22899999999999998,0.0,0.0676,0.763,117.945
3123,31,Yes,2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj,48,0.718,0.8009999999999999,0,-2.5810000000000004,1,0.0386,0.226,0.0,0.39,0.5379999999999999,127.016
3124,58,No,Love All Over Me,Monica,49,0.514,0.628,4,-5.6610000000000005,0,0.0451,0.546,0.0,0.161,0.42200000000000004,129.539
3125,98,No,The Big Bang,ROCKMAFIA,62,0.902,0.816,0,-3.077,0,0.0312,0.124,8.94e-06,0.18,0.894,96.01
3126,37,Yes,Radioactive,Kings Of Leon,76,0.478,0.799,9,-3.614,1,0.0638,0.126,0.000106,0.76,0.17600000000000002,136.268
3127,27,Yes,Innocent,Taylor Swift,74,0.701,0.943,4,-2.986,1,0.0456,0.0747,0.0,0.601,0.7909999999999999,128.99200000000002
3128,54,No,Dear John,Taylor Swift,64,0.601,0.36,9,-10.909,1,0.0262,0.7959999999999999,0.43700000000000006,0.0883,0.494,94.999
3129,56,No,Better Than Revenge,Taylor Swift,55,0.521,0.919,11,-3.167,0,0.0878,0.0158,4.83e-06,0.431,0.5870000000000001,145.862
3130,71,No,Last Kiss,Taylor Swift,71,0.622,0.6920000000000001,7,-6.97,1,0.0276,0.363,0.00015800000000000002,0.193,0.774,112.053
3131,75,No,Enchanted,Taylor Swift,68,0.16699999999999998,0.183,10,-20.844,0,0.0472,0.978,0.838,0.11,0.0328,57.257
3132,77,No,Mr. Rager,Kid Cudi,64,0.6759999999999999,0.6890000000000001,7,-8.611,1,0.0256,0.409,0.867,0.15,0.545,101.993
3133,84,No,Never Grow Up,Taylor Swift,54,0.713,0.309,2,-8.832,1,0.0313,0.8270000000000001,0.0,0.138,0.562,124.87200000000001
3134,85,No,Long Live,Taylor Swift,80,0.758,0.6459999999999999,7,-4.7010000000000005,1,0.11199999999999999,0.128,0.0,0.0778,0.589,155.955
3135,89,No,Time Warp,Glee Cast,59,0.386,0.63,1,-12.458,0,0.21,0.131,0.00162,0.0958,0.57,175.60299999999998
3136,55,No,Hollywood,Michael Buble,71,0.816,0.578,10,-4.5360000000000005,0,0.0986,0.0136,1.2e-05,0.0412,0.302,177.959
3137,59,No,All Over Me,Josh Turner,58,0.58,0.5329999999999999,8,-6.4239999999999995,1,0.0278,0.32,0.0,0.11,0.12300000000000001,147.963
3138,4,Yes,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,69,0.6659999999999999,0.878,7,-2.85,0,0.0973,0.03,0.0,0.0828,0.669,119.932
3139,24,Yes,Check It Out,will.i.am & Nicki Minaj,59,0.878,0.541,9,-8.964,0,0.0692,0.0844,5.18e-06,0.10099999999999999,0.67,156.016
3140,27,Yes,Love Like Woe,The Ready Set,56,0.6970000000000001,0.775,10,-4.106,1,0.0636,0.139,0.0,0.0737,0.8220000000000001,90.015
3141,1,Yes,Not Afraid,Eminem,73,0.851,0.95,0,-1.097,0,0.26899999999999996,0.513,0.0,0.222,0.679,114.661
3142,37,Yes,Come Back Song,Darius Rucker,60,0.516,0.745,9,-5.6739999999999995,1,0.0381,0.138,0.0,0.114,0.77,177.78099999999998
3143,1,Yes,OMG,Usher Featuring will.i.am,82,0.655,0.5760000000000001,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.16699999999999998,139.953
3144,10,Yes,Magic,B.o.B Featuring Rivers Cuomo,85,0.818,0.8029999999999999,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97
3145,34,Yes,If It's Love,Train,69,0.503,0.843,10,-4.9910000000000005,0,0.316,0.0487,0.0,0.344,0.778,128.63
3146,58,No,All I Want Is You,Miguel Featuring J. Cole,76,0.684,0.603,11,-8.127,0,0.0989,0.0275,0.00031099999999999997,0.191,0.504,81.0
3147,66,No,Gonna Get This,Hannah Montana Featuring Iyaz,52,0.6729999999999999,0.789,0,-3.444,1,0.0453,0.0152,0.0,0.0719,0.769,100.007
3148,56,No,Mama's Song,Carrie Underwood,51,0.539,0.442,7,-9.046,1,0.0376,0.494,0.0,0.14300000000000002,0.16699999999999998,149.971
3149,1,Yes,Grenade,Bruno Mars,75,0.706,0.5579999999999999,2,-7.237,0,0.0593,0.146,0.0,0.11800000000000001,0.22699999999999998,110.443
3150,38,Yes,Waka Waka (This Time For Africa),Shakira Featuring Freshlyground,74,0.7659999999999999,0.873,11,-6.381,0,0.14300000000000002,0.00627,0.0,0.0764,0.743,126.988
3151,82,No,The End,Kings Of Leon,84,0.5529999999999999,0.9,3,-4.556,0,0.0584,0.0113,0.0,0.322,0.39799999999999996,105.213
3152,85,No,Way Out Here,Josh Thompson,56,0.389,0.72,2,-5.465,1,0.0308,0.057,0.0,0.183,0.51,147.94
3153,8,Yes,Speak Now,Taylor Swift,62,0.527,0.667,2,-4.662,1,0.0288,0.121,0.0,0.415,0.313,141.901
3154,89,No,Rap Song,T-Pain Featuring Rick Ross,54,0.483,0.615,1,-10.245,1,0.45399999999999996,0.898,5.7499999999999995e-05,0.102,0.547,78.403
3155,90,No,Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,65,0.474,0.9229999999999999,2,-3.405,1,0.0897,0.0199,0.0,0.0673,0.34700000000000003,160.035
3156,60,No,B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P,53,0.743,0.86,2,-4.396,1,0.0549,0.017,0.0,0.22,0.33299999999999996,139.967
3157,51,No,Our Kind Of Love,Lady Antebellum,47,0.49700000000000005,0.722,5,-2.165,0,0.0323,0.715,1.23e-06,0.183,0.414,86.78200000000001
3158,91,No,Strip Me,Natasha Bedingfield,44,0.701,0.693,4,-6.095,1,0.0249,0.00263,1.56e-05,0.185,0.478,108.02600000000001
3159,37,Yes,All About Tonight,Blake Shelton,55,0.41200000000000003,0.457,4,-9.142000000000001,1,0.0288,0.409,0.0187,0.0978,0.20199999999999999,74.824
3160,38,Yes,Got Your Back,T.I. Featuring Keri Hilson,57,0.519,0.81,8,-5.629,1,0.179,0.0196,0.0,0.163,0.515,148.094
3161,42,Yes,Waiting For The End,Linkin Park,58,0.48700000000000004,0.961,4,-4.138999999999999,1,0.132,0.0415,1.15e-06,0.5529999999999999,0.32299999999999995,170.005
3162,27,Yes,Lucky,Glee Cast,78,0.623,0.41700000000000004,0,-8.699,1,0.0354,0.29600000000000004,0.0,0.135,0.721,130.032
3163,41,Yes,"River Deep, Mountain High",Glee Cast,38,0.36,0.757,3,-6.832000000000001,1,0.0405,0.792,0.0125,0.147,0.341,83.865
3164,48,Yes,Happy Days Are Here Again / Get Happy,Glee Cast,39,0.36,0.36200000000000004,8,-6.624,1,0.0303,0.845,0.0,0.0701,0.21899999999999997,68.789
3165,50,No,Don't Go Breaking My Heart,Glee Cast,69,0.721,0.93,5,-4.734,1,0.0389,0.15,0.0,0.0943,0.815,131.607
3166,54,No,Move That Body,Nelly Featuring T-Pain & Akon,60,0.669,0.6679999999999999,4,-5.553,1,0.207,0.294,0.0,0.183,0.483,77.493
3167,15,Yes,Miss Me,Drake Featuring Lil Wayne,75,0.612,0.46799999999999997,7,-6.597,1,0.0314,0.168,0.0,0.11199999999999999,0.165,146.026
3168,14,Yes,Your Love,Nicki Minaj,78,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.0017100000000000001,0.38799999999999996,0.336,122.00299999999999
3169,87,No,Sing!,Glee Cast,90,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049
3170,59,No,Little White Church,Little Big Town,51,0.667,0.878,10,-4.797,1,0.0445,0.13,0.0,0.16,0.816,107.024
3171,94,No,Le Jazz Hot,Glee Cast,34,0.713,0.33299999999999996,4,-9.696,0,0.0416,0.963,0.139,0.11699999999999999,0.619,144.498
3172,17,Yes,Gonorrhea,Lil Wayne Featuring Drake,53,0.713,0.74,9,-5.569,1,0.263,0.027000000000000003,0.0,0.07400000000000001,0.7170000000000001,148.03
3173,22,Yes,POWER,Kanye West,78,0.5379999999999999,0.912,0,-4.684,0,0.129,0.0178,0.0,0.6890000000000001,0.588,154.042
3174,27,Yes,The Catalyst,Linkin Park,56,0.56,0.925,0,-5.48,1,0.0362,0.0372,0.0,0.10400000000000001,0.17800000000000002,135.009
3175,36,Yes,I Want To Hold Your Hand,Glee Cast,66,0.49,0.715,7,-5.5489999999999995,1,0.0476,0.386,0.0,0.311,0.866,130.726
3176,37,Yes,One Of Us,Glee Cast,38,0.75,0.6940000000000001,2,-5.876,1,0.0342,0.44,1.53e-06,0.0881,0.6559999999999999,106.01700000000001
3177,3,Yes,"Hey, Soul Sister",Train,79,0.675,0.885,1,-4.4319999999999995,0,0.0436,0.217,0.0,0.086,0.768,97.03
3178,9,Yes,Ridin' Solo,Jason Derulo,59,0.359,0.557,1,-9.184,0,0.0959,0.0077599999999999995,0.00434,0.475,0.0497,147.351
3179,50,No,Only The Good Die Young,Glee Cast,62,0.519,0.875,0,-6.4879999999999995,1,0.132,0.223,0.0,0.0915,0.7659999999999999,152.092
3180,24,Yes,The Only Exception,Paramore,73,0.452,0.563,4,-6.607,1,0.0272,0.14400000000000002,0.0,0.14300000000000002,0.209,137.715
3181,28,Yes,Teach Me How To Dougie,Cali Swag District,65,0.846,0.43799999999999994,11,-4.981,1,0.141,0.2,9.429999999999999e-05,0.0939,0.512,85.01299999999999
3182,60,No,Losing My Religion,Glee Cast,73,0.6709999999999999,0.8490000000000001,9,-5.03,0,0.0284,0.163,0.0,0.0937,0.8290000000000001,125.613
3183,65,No,Papa Can You Hear Me?,Glee Cast,37,0.345,0.127,10,-14.331,0,0.04,0.9520000000000001,1.55e-05,0.0921,0.174,72.73
3184,73,No,Bridge Over Troubled Water,Glee Cast,68,0.149,0.20600000000000002,3,-13.888,1,0.0323,0.8220000000000001,0.0006490000000000001,0.115,0.264,79.764
3185,74,No,I Look To You,Glee Cast,58,0.55,0.373,4,-6.31,1,0.0286,0.7170000000000001,0.0,0.096,0.10099999999999999,101.84
3186,25,Yes,Half Of My Heart,John Mayer,66,0.6809999999999999,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.05799999999999
3187,51,No,La La La,Auburn Featuring Iyaz,88,0.726,0.889,0,-3.655,1,0.0429,0.0328,0.0,0.0925,0.649,96.024
3188,91,No,Like We Used To,A Rocket To The Moon,58,0.363,0.71,2,-3.08,1,0.0308,0.21600000000000003,0.0,0.121,0.38299999999999995,170.113
3189,16,Yes,Toxic,Glee Cast,79,0.774,0.838,5,-3.9139999999999997,0,0.114,0.0249,0.025,0.242,0.924,143.04
3190,26,Yes,The Only Exception,Glee Cast,73,0.452,0.563,4,-6.607,1,0.0272,0.14400000000000002,0.0,0.14300000000000002,0.209,137.715
3191,4,Yes,Billionaire,Travie McCoy Featuring Bruno Mars,74,0.633,0.6729999999999999,6,-6.403,0,0.258,0.297,0.0,0.20600000000000002,0.659,86.77600000000001
3192,42,Yes,What's Wrong With Them,Lil Wayne Featuring Nicki Minaj,45,0.695,0.8109999999999999,0,-5.227,1,0.32299999999999995,0.0664,0.0,0.19899999999999998,0.401,149.849
3193,2,Yes,Need You Now,Lady Antebellum,68,0.5870000000000001,0.622,4,-5.535,1,0.0303,0.0927,0.0006360000000000001,0.2,0.231,107.943
3194,52,No,I'm A Slave 4 U,Glee Cast,66,0.847,0.843,5,-3.5789999999999997,0,0.106,0.415,0.000134,0.107,0.963,110.027
3195,53,No,Stronger,Glee Cast,79,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98
3196,54,No,Baby One More Time,Glee Cast,77,0.759,0.6990000000000001,0,-5.745,0,0.0307,0.20199999999999999,0.000131,0.44299999999999995,0.907,92.96
3197,56,No,Me Against The Music,Glee Cast,59,0.804,0.836,6,-6.635,0,0.08900000000000001,0.32,0.0,0.213,0.85,120.046
3198,65,No,I Am Not A Human Being,Lil Wayne,73,0.674,0.605,8,-6.598,0,0.0335,0.0123,0.0,0.0963,0.452,124.92
3199,75,No,Bill Gates,Lil Wayne,56,0.831,0.805,7,-5.37,1,0.10400000000000001,0.263,1.47e-05,0.12300000000000001,0.741,136.079
3200,77,No,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,66,0.67,0.47600000000000003,9,-6.252999999999999,0,0.0406,0.32799999999999996,0.0,0.10400000000000001,0.235,96.975
3201,88,No,Hope She Cheats On You (With A Basketball Player),Marsha Ambrosius,40,0.501,0.6659999999999999,6,-7.312,0,0.414,0.0596,0.0,0.12300000000000001,0.392,163.925
3202,21,Yes,Empire State Of Mind,Glee Cast,73,0.479,0.368,6,-7.784,1,0.0341,0.7390000000000001,4.1e-05,0.11800000000000001,0.142,92.959
3203,34,Yes,Pretty Boy Swag,Soulja Boy Tell'em,54,0.8370000000000001,0.389,8,-5.91,1,0.075,0.18600000000000003,0.0,0.386,0.111,123.126
3204,23,Yes,Telephone,Glee Cast,67,0.8270000000000001,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.01700000000001
3205,28,Yes,Billionaire,Glee Cast,74,0.633,0.6729999999999999,6,-6.403,0,0.258,0.297,0.0,0.20600000000000002,0.659,86.77600000000001
3206,38,Yes,Listen,Glee Cast,74,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.9129999999999999,105.929
3207,5,Yes,Find Your Love,Drake,66,0.623,0.598,6,-5.914,0,0.16699999999999998,0.0246,0.0,0.0324,0.8220000000000001,96.081
3208,12,Yes,Breakeven,The Script,76,0.63,0.698,10,-4.51,1,0.0244,0.17300000000000001,0.0,0.0789,0.529,94.023
3209,51,No,What I Did For Love,Glee Cast,50,0.289,0.35600000000000004,10,-7.8660000000000005,1,0.0293,0.7959999999999999,0.000654,0.111,0.106,144.03799999999998
3210,34,Yes,Free,Zac Brown Band,80,0.579,0.58,9,-4.678999999999999,1,0.1,0.0317,2.06e-06,0.18,0.106,102.848
3211,84,No,Stutter,Maroon 5,61,0.8859999999999999,0.573,2,-7.649,1,0.32,0.11599999999999999,0.0,0.27699999999999997,0.609,132.069
3212,24,Yes,Round & Round,Selena Gomez & The Scene,63,0.616,0.965,11,-4.4639999999999995,1,0.0613,0.0135,0.000174,0.11900000000000001,0.405,126.535
3213,68,No,Break My Bank,New Boyz Featuring Iyaz,38,0.742,0.762,8,-4.043,1,0.0575,0.0202,0.0,0.0921,0.36700000000000005,91.009
3214,74,No,Bittersweet,Fantasia,71,0.35600000000000004,0.915,9,-5.93,1,0.0458,0.0348,0.0,0.488,0.555,171.166
3215,22,Yes,Erase Me,Kid Cudi Featuring Kanye West,69,0.682,0.642,9,-5.643,1,0.152,0.0693,0.0,0.11599999999999999,0.857,186.037
3216,31,Yes,Smile,Uncle Kracker,72,0.607,0.784,7,-6.292999999999999,1,0.268,0.433,0.0,0.6890000000000001,0.48200000000000004,81.00399999999999
3217,45,Yes,Love Like Crazy,Lee Brice,60,0.535,0.725,10,-5.1080000000000005,1,0.0275,0.0203,1.4499999999999998e-05,0.17600000000000002,0.292,78.48899999999999
3218,15,Yes,Somebody To Love,Justin Bieber Featuring Usher,66,0.49200000000000005,0.6759999999999999,8,-6.861000000000001,1,0.0516,0.172,0.0,0.239,0.41200000000000003,110.23200000000001
3219,77,No,Hold You (Hold Yuh),Gyptian,68,0.69,0.621,8,-3.583,1,0.06,0.321,2.8100000000000002e-05,0.0884,0.49700000000000005,66.858
3220,18,Yes,Glitter In The Air,P!nk,57,0.545,0.256,5,-12.044,1,0.0278,0.905,0.000266,0.10300000000000001,0.299,99.992
3221,97,No,Trailerhood,Toby Keith,45,0.6629999999999999,0.821,7,-4.5569999999999995,1,0.0356,0.22899999999999998,0.0,0.295,0.8490000000000001,98.001
3222,1,Yes,Break Your Heart,Taio Cruz Featuring Ludacris,65,0.6629999999999999,0.892,8,-4.7589999999999995,1,0.0287,0.00232,0.0,0.115,0.625,122.025
3223,23,Yes,Undo It,Carrie Underwood,54,0.47600000000000003,0.847,2,-2.191,1,0.0595,0.111,0.0,0.0478,0.6629999999999999,156.22899999999998
3224,29,Yes,"Lover, Lover",Jerrod Niemann,78,0.7829999999999999,0.467,6,-9.474,1,0.0503,0.7290000000000001,0.809,0.109,0.23600000000000002,90.838
3225,84,No,Dumb Love,Sean Kingston,56,0.758,0.6459999999999999,0,-3.662,1,0.0724,0.35600000000000004,0.0,0.473,0.8759999999999999,128.031
3226,60,No,I'm In,Keith Urban,78,0.45299999999999996,0.496,5,-5.785,1,0.0453,0.5539999999999999,2.65e-05,0.0772,0.501,80.994
3227,31,Yes,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,39,0.828,0.917,8,-3.22,1,0.10300000000000001,0.23,3.84e-05,0.33399999999999996,0.775,118.90100000000001
3228,64,No,Rockstar 101,Rihanna Featuring Slash,50,0.39899999999999997,0.6409999999999999,6,-4.636,1,0.105,0.0257,0.0,0.6409999999999999,0.33399999999999996,139.562
3229,83,No,This Ain't Nothin',Craig Morgan,49,0.353,0.532,6,-5.318,1,0.0306,0.153,0.0,0.124,0.282,149.71
3230,92,No,Introducing Me,Nick Jonas,65,0.514,0.518,11,-5.882999999999999,1,0.0691,0.499,0.0,0.11699999999999999,0.616,113.008
3231,86,No,The Man Who Can't Be Moved,The Script,71,0.609,0.629,10,-5.024,1,0.0264,0.425,0.0,0.0978,0.325,99.955
3232,75,No,Champagne Life,Ne-Yo,44,0.614,0.7340000000000001,7,-4.095,1,0.155,0.165,0.0,0.39,0.598,193.01
3233,8,Yes,Bulletproof,La Roux,68,0.799,0.6679999999999999,8,-5.244,1,0.249,0.135,4.67e-06,0.0583,0.153,134.005
3234,5,Yes,Alejandro,Lady Gaga,63,0.632,0.789,11,-6.61,0,0.0557,0.00043,0.00144,0.35600000000000004,0.35,98.986
3235,25,Yes,There Goes My Baby,Usher,60,0.626,0.52,9,-8.077,0,0.0892,0.175,0.0,0.13,0.257,77.468
3236,13,Yes,Impossible,Shontelle,78,0.376,0.696,0,-4.785,0,0.0949,0.141,0.0,0.11,0.303,169.515
3237,42,Yes,Ride,Ciara Featuring Ludacris,84,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.5660000000000001,74.98899999999999
